StudentID,GPA
3012973,2.26
4426400,2.92
2103277,3.14
5805849,3.18
6041201,3.18
8419700,2.66
5430336,3.16
2524273,2.97
9486082,3.07
5554803,2.69
1634226,2.79
9793434,2.81
6490684,2.76
3690250,2.5
7737810,3
9134555,3.01
8101988,3.22
9664850,2.27
6417547,2.54
2312601,2.89
2082810,2.93
3759122,2.47
8247566,1.86
9987040,2.48
2291022,3.12
2886773,2.99
7573764,2.98
2703331,2.92
4497558,2.47
6516780,2.88
1722258,2.79
6719895,2.56
6975510,3.11
3495203,3.24
1947199,2.94
7577090,3.27
2239766,2.44
6759318,2.51
7486779,3.19
6762904,2.81
7903136,3.19
5053188,3.1
8388018,2.57
5336643,2.92
3624605,2.35
6299607,2.82
4696117,2.86
9264195,2.54
1617811,3.1
9656746,3.08
7328098,3.06
2041575,3.01
5043067,2.76
1349491,3.12
4911487,3.1
9293306,2.98
8722848,2.71
7921340,2.98
9211006,2.81
8563072,3.21
4224399,2.86
6072841,3
6745227,2.64
5004965,2.82
4720545,3.19
8941886,3.33
6489352,3
5396977,3.1
7788285,3.08
9592876,2.77
2222898,2.47
7013293,2.67
5784311,2.94
9867075,2.69
9867252,3.32
9482718,2.93
6293759,2.75
1107278,3.28
8807709,3.01
4803109,3.24
5689973,2.52
1222923,2.69
8911022,2.61
1987185,2.42
9717827,2.99
7018498,2.27
9865216,2.1
3208608,3.06
3233513,2.66
5536239,2.83
4568716,2.89
8104035,2.69
7924522,2.66
9185243,2.54
1169090,2.85
8565288,3.15
1929671,3.11
4785975,3.12
9320331,3.2
6377591,3.12
7147161,3.39
2734157,2.49
5021428,3
8968992,2.68
3150354,3.12
2004881,2.95
3276154,2.98
5529223,2.83
5867121,2.68
2802943,3.37
9056383,2.89
5787126,3.01
9339702,2.81
5716951,2.99
5286454,3.14
3907957,3.59
6267144,2.74
7074968,3.27
4601166,2.83
6936117,2.59
6326273,3.08
4019350,2.94
9306759,2.5
3143168,3.11
9698926,2.52
5495108,3.16
8264243,3.25
2764092,2.83
9268071,2.93
9314897,2.93
6707889,2.81
2371255,3.26
6325417,3.64
3520941,3.01
1426486,2.92
9281859,3.13
1346558,3.22
1072779,2.76
2915552,3.07
6021370,3.36
5093324,3.15
5322007,3.11
4187663,2.96
6089700,2.86
7975497,2.48
9144882,2.78
4331503,3.03
6317924,2.85
9584395,3.39
2119510,3.19
4472677,2.64
5478504,3.22
5230072,2.7
1580097,3.37
4449693,2.85
8626414,2.94
5290865,3.64
6722267,3.04
6222587,2.52
4051727,2.89
3885089,3.3
9449376,3.13
9341545,3.03
6685806,2.77
2514287,2.97
9909042,3.49
1770874,2.7
7258128,2.34
2456426,3.02
7518425,2.88
7873081,3.09
4717848,3.13
7416757,2.74
7953532,2.8
4480004,2.68
4221927,3.04
3278477,3.37
2104359,2.87
4125118,2.91
3386417,2.89
6889095,2.84
1764361,2.59
5220556,2.75
2097012,3.12
3708420,3.35
5808297,3.1
7332655,3.03
3280104,3.04
7988472,2.99
8837729,3.09
8414827,2.8
1120212,2.96
5365924,3.33
7790305,3.09
6122140,2.64
6108462,2.84
1888128,3.48
2455360,3.09
9178888,2.9
9219262,2.31
8838538,3.14
9502839,2.8
2849793,2.56
5508610,2.88
5122408,2.97
6620650,3.03
4257617,3.06
9309231,2.6
1146285,3.03
1415046,3.06
9691565,3.31
1006913,3.19
4023878,2.98
8816406,3.24
4671729,3.13
8510158,3.15
8762968,2.85
2204716,3.09
4775167,2.71
6811455,3.17
1329103,3.13
4844375,3.46
8979324,2.86
7027971,2.7
3379983,2.73
9612709,3.25
8892599,2.84
2277331,2.98
8419766,2.41
5104952,2.62
6583691,3.27
9803504,3.09
7159307,2.61
5529009,3.26
8392791,3.07
4817208,3.39
8109093,2.91
7298412,2.17
8742025,2.73
8501848,2.96
1091051,3.34
3117776,2.77
2757548,2.53
2804047,3.35
5284514,2.67
4218557,2.98
8535047,2.37
5145854,3.1
5055897,3.12
2973783,3.16
1262960,3.14
1115114,2.74
9420766,3.16
4128467,2.9
6001934,2.65
7291322,3.22
6981783,3.05
9354729,3
5600786,2.76
3966292,2.76
9120447,3.26
3238053,3.2
9055528,3.21
6586585,2.9
2037024,2.78
5162939,2.69
9214348,2.67
2822475,3.09
7598079,2.69
1181381,2.7
2833100,3.17
9113394,3.19
3922133,2.97
2724561,2.75
5246746,3.14
8890151,3.18
6364634,2.59
8300044,3.02
6726132,2.95
8549606,2.63
1750799,2.51
4581967,3.2
6770608,3.07
2681858,3.35
5530929,3.3
9144408,3.3
8223093,3.08
5044052,3.11
6130976,2.78
2384883,2.68
6523648,2.58
6875152,2.91
4864403,2.38
2982802,3.14
1181293,2.75
2695386,2.71
1988605,2.81
7585673,2.66
9806543,2.83
6465721,3.1
8677650,2.89
1422491,3.38
6741778,3.8
8489090,3.52
8537163,2.53
5272266,3.06
6045325,3.44
1064670,2.93
3435331,2.99
1659708,2.8
1205949,2.5
9397807,2.95
5844038,3.05
3048045,3
3745570,2.36
4778275,2.93
6956169,2.71
5942742,3.06
5749849,3.24
3283161,3.26
2410715,3.04
5811547,2.9
4848473,2.81
6154039,2.74
4116168,2.98
3990115,2.99
7475793,2.97
1225538,3.1
7826493,3.03
5658701,3.03
8884689,2.85
8329110,2.9
7536894,3.02
7638658,3.31
8237790,2.85
1121917,2.63
4462368,2.74
4373788,3.15
8883913,2.97
3093767,3.35
6129855,3.04
5435650,2.24
3363394,2.99
5881483,2.54
5441933,3
3529722,3.16
1097605,2.82
1369917,2.96
7519985,3.34
1139217,3.3
2320060,2.94
7444137,3.02
5625936,3.36
7403429,2.82
1136097,2.44
4827758,2.45
2392331,2.96
5866848,3.23
2804315,3.04
7315424,2.5
7704547,2.96
5273406,3.25
6614431,3.07
2400444,2.14
2048004,3.01
8007321,3.08
8531450,2.92
3270545,3.29
3526429,2.71
1380333,3.04
5580749,3.23
5789114,3.27
1525777,3.03
1481252,2.31
5637357,2.66
6831525,3.17
5573565,2.91
2774573,3.03
3284454,2.06
5070614,2.97
6697683,2.99
5288576,3.11
7850896,3.2
1094288,2.65
4719181,3.45
5578070,3.47
6594528,3.21
1021585,2.42
7855085,2.34
9322720,2.86
5782006,2.91
5087383,2.51
1210356,2.8
2706199,2.83
9311725,2.37
8458765,2.3
7215792,3.15
4747838,3.18
8472186,3.36
3364662,2.86
4469536,2.92
4498267,2.44
7418345,3.31
6249781,3.17
1420434,3.29
6533899,2.28
6115454,3.24
3457272,2.37
8552443,2.4
5368548,3
4060104,3.13
2599464,3.01
5004181,2.84
3487564,2.93
4770228,2.68
4769890,3.35
6664709,3.23
9911677,2.42
5476946,3.33
5334825,2.34
1820866,3.35
1665459,2.29
2198903,2.79
8974180,3.44
5380584,3.28
7158053,2.89
2475881,3.37
7172879,2.9
3790863,3.29
9430845,3.04
7816039,3.58
7971980,2.94
5952226,3.2
1029622,2.58
8818644,2.62
9888255,2.61
1117875,2.67
6693767,3.12
6517725,3.61
2548036,3.24
4452969,2.81
9199461,3.39
8358005,2.92
5737184,2.97
9343179,2.39
2886311,3.08
3476961,2.09
5872863,2.67
2242577,3.05
5858678,2.74
1051228,3.07
1855575,2.54
4103488,2.94
5912372,2.32
8947146,3.06
6375372,3.14
9210699,3.08
8688830,2.99
4821498,3.04
2849626,3.01
3377813,3.02
7743911,3.21
6108229,3.48
6281523,2.88
4415191,3.36
4103568,2.89
9921811,2.73
6267990,3.21
1122123,3.49
6503202,3.2
6833873,2.78
4166502,3.02
9746254,3.39
1904224,2.41
8472476,3.14
8215775,3.29
2459665,3.18
2043250,2.98
9254923,2.88
5309808,2.78
8508088,2.57
4910036,2.96
9931535,2.88
6234674,2.65
8283876,3.2
6556446,2.74
8045745,2.72
5652823,2.53
2542560,2.64
4884599,2.38
6108369,3.44
5598177,2.7
3479070,3.41
9016560,3.2
1298456,3
1755014,3.17
5243960,3.43
3966776,3.17
1184172,3.04
7639624,2.95
9604182,3.33
5324852,2.85
1177996,2.82
1012513,3.09
1153674,3.24
1602116,2.86
6933505,2.4
6490261,2.93
8864030,3
8040018,2.71
2185534,3.18
4542278,2.96
8043106,2.85
7950178,2.81
8212008,2.67
2045910,2.9
5797400,3
8477617,3.4
4785601,2.86
9189969,2.66
9664043,2.87
3951478,3.1
6780183,3.3
1364703,3.01
7538434,3.01
6366723,2.92
2898134,2.99
9700496,2.99
2484527,2.97
6835565,3.16
7807202,2.64
1740494,2.97
3714395,2.62
6962531,2.51
8850556,3.01
9146252,3.07
2945694,3.55
6367106,3.11
2794763,2.31
3814529,3.05
6601773,2.3
9753636,3.25
1430309,3.39
4824976,2.74
8736585,2.8
3917637,3.56
4921215,3.21
2869437,3.02
9628832,3
8727694,3.21
6735528,2.68
5215947,3.39
7331411,2.54
4499878,2.94
9073795,3.21
2973238,3.06
9420501,3.16
4783827,3.18
4740155,2.73
1081731,3.18
8926687,2.81
3581470,2.74
7873980,3.28
9319266,2.87
8079099,2.96
9801229,2.74
8469309,3.03
2718321,3.04
6127530,3.16
1872464,2.78
5726427,3.24
1111340,3.6
5486513,2.92
6672845,2.24
8181453,2.88
5224901,3.23
5228297,2.95
2200776,2.2
1532492,3.2
2177900,3.15
5854333,2.91
9360596,2.99
4744928,2.79
6432397,2.68
6683415,2.6
3946658,2.52
3060997,3.48
2198512,2.88
9193099,3.02
1415439,2.95
9054501,3.1
7997253,3.12
1358229,2.76
6499478,3.04
3694432,3.08
6611003,2.41
7334642,2.11
1931280,3.23
2263374,2.65
7190102,3.05
5230169,2.6
7328104,3.26
2089313,2.81
5942503,2.94
4355031,2.79
7318470,2.66
4883601,3.37
2096084,2.74
2551383,2.76
3990287,3.2
8161742,2.96
4157075,2.84
9471730,2.77
9603628,2.49
7304461,3.27
1699347,1.91
7477993,2.86
4671903,3.3
9632997,3.25
5137786,2.98
8331358,3.03
6280297,2.8
1092069,2.81
2263771,3.03
4461777,2.99
2747519,2.33
4883570,2.77
9238058,2.82
5410319,3.11
5822252,2.86
4311435,2.91
8213891,3.38
9349550,3.1
3444726,2.64
9199901,2.94
2766725,3.13
8863810,2.61
8098116,3.37
5570634,3.11
6104568,2.84
1987947,2.6
2648201,3.01
2031210,3.26
7601622,2.26
7270191,2.78
5656935,3.21
7517886,3.28
8121671,2.86
9305955,2.86
4834941,2.63
8004371,2.51
4736724,2.56
6748428,2.64
6077205,3.17
4903403,3
6271960,2.98
8451485,2.58
4017031,3.09
5650296,2.88
4747345,3.16
4562162,2.35
2359005,2.73
5406304,2.64
1776394,2.98
2509867,2.49
1191135,2.75
9206117,3
2019076,3.03
3199556,3.14
4799724,3.17
5953233,2.96
8703518,2.71
6490872,3.47
8934337,2.71
3936890,3
4575939,2.87
3432561,2.71
7709689,3.16
5187629,3.07
3564919,2.88
9918645,3.19
8582692,2.86
6114816,3.06
4683203,2.55
6030628,3.48
5342704,2.86
5668346,2.65
1845108,2.93
1129798,2.54
3908200,2.99
1343906,3.3
2120316,2.62
1834406,2.97
7887048,3.46
8291885,2.85
6953301,3.07
2688444,3.04
4018172,2.83
7998912,2.98
5105733,3.07
4406579,3.06
3081676,2.92
4968778,3
6605397,2.58
5131502,2.61
9997453,3.04
6142084,3.11
1283867,2.8
4649579,2.41
2550653,3.41
3710459,3.44
7934811,3.11
3259269,2.5
4350841,2.85
7110025,3.29
6703436,3
3507689,2.8
5752120,3.21
6415702,2.68
9291282,2.89
6153160,3.08
3166983,2.77
2120226,2.74
1810985,2.96
4141845,2.74
9906549,2.83
9759161,3.21
1537009,2.87
8192830,2.78
2944848,2.66
5301969,3.2
9624397,2.63
8238772,3.11
7872296,3.21
1731973,3.41
5215692,3.12
1247791,3.31
8273649,2.9
7536667,3.08
4222748,3.22
1950823,2.98
1009596,3.13
4894165,3.22
5654604,2.94
2643244,3.01
4848475,3.08
1830299,3.1
6160396,3.01
3048794,2.75
9975820,2.52
8666946,3.11
7126177,2.86
1262895,3.13
2096817,3.17
3472102,3.41
1558555,2.83
9138040,3.23
3195872,3.03
8929966,3.08
5256509,3
8111937,3.31
8721225,2.25
3107402,2.87
2400871,2.9
2206027,3.18
4990465,3.22
9609520,3.17
8069718,3.11
1259611,2.89
8994252,3.16
6669644,3.26
5640968,3.07
2657650,2.7
5431820,2.41
4209206,2.56
7488645,2.37
7045565,2.73
8769221,2.85
7048034,2.21
4990892,3.05
2829849,2.92
4116302,3.17
5344942,2.62
2828646,2.49
4072545,1.69
5226805,3.24
8469258,2.7
2698663,2.66
1222367,2.87
3314792,2.9
3176680,2.71
3526360,3.6
8989480,2.78
4285062,2.88
1271466,3.03
2684629,3.19
1657369,3.13
7977149,2.16
7504987,2.88
7669312,2.85
5997304,2.73
7679495,2.93
7618802,2.85
8715777,2.6
8755513,3.29
1648982,2.66
7322725,3.27
5439995,2.78
2826739,2.57
6839556,2.85
4182142,3.17
6255727,2.56
1399877,3.08
4110718,2.77
1851023,2.96
5161316,3.42
6603937,2.9
4878325,2.92
4774167,3.28
1973458,3.09
9731871,2.53
8477700,2.57
2115794,3.06
8761436,3.25
8912415,3
2293062,2.88
1879851,2.69
9018483,3.49
3089841,3.2
1995921,2.77
4532405,3.3
3563971,3.04
2380728,2.65
3996743,2.88
8267738,2.56
1272600,2.6
8861694,2.81
3391584,3.24
3067181,3.25
7677688,2.89
5794864,2.56
8613385,3.07
8941592,2.98
8719275,3.08
4950836,3.42
3463872,2.9
2709673,2.78
9976958,2.8
2256925,2.67
9987138,2.99
9838513,3.1
8322446,2.84
6524956,2.97
7840099,2.95
1824432,2.94
6078290,2.8
3739370,2.49
3625391,2.7
8503895,3.17
1162948,3.02
2780490,2.58
9109491,3.06
2260692,2.64
8827218,3.08
3176868,3.22
7964889,2.75
3147204,3.11
5715647,3.09
7227942,3.02
2674117,3.18
1689246,3.14
7211277,2.98
5909159,2.79
5632082,3.08
4802774,3.27
3101134,2.53
7552787,3.15
4974500,3.03
9170784,2.83
5076360,3.3
1886898,2.77
6161582,2.98
1029818,3.09
7795663,2.95
1626966,2.69
2818872,3.32
8110432,2.34
5759357,2.81
7766370,2.84
6531909,3.18
5066224,2.8
4777769,2.91
4400414,2.98
8336929,2.82
6830198,3.18
2792295,3.11
2909931,3.26
5455891,2.86
5540009,2.74
7527969,3
8518132,2.83
8109637,3.17
4110564,3.08
4212445,2.49
1931336,3.18
6260244,3.08
1805825,2.71
5835377,3.17
6060288,3.03
7859083,3.13
2116546,3.01
3191025,2.92
6247190,2.67
9775093,2.45
4309934,3.28
9135994,2.38
1628775,2.57
1013993,2.87
3521191,3.17
1172107,3.11
9865707,2.66
6065581,2.49
1884561,3.02
2538386,3.11
1058519,3
7795917,2.67
8974055,2.88
6718631,3.31
8057963,3.05
3888269,2.6
4780623,2.94
9652370,3.06
7245323,3.16
5530201,2.56
6098252,3.26
7637549,3.03
8692791,3.22
5929026,2.55
1713052,3.08
9948833,3.14
4570330,2.94
7404260,2.89
7742560,2.44
7910115,3.01
5131165,3.2
3317466,3.08
8572998,2.9
1669567,3.7
3384198,3.22
4270784,2.92
3289552,2.88
3224290,3.13
4207926,2.98
7179198,2.94
7082058,2.6
8243905,2.44
8199608,2.96
8022763,2.46
8969237,3.12
2771143,3.17
3411932,3.19
9142120,2.97
3373872,3.31
6028729,3.39
8266149,2.98
2529879,3.34
2138304,3.41
2121129,3.19
4190655,3.28
5763391,2.55
3139925,2.88
9013823,2.99
1989530,2.85
1225567,2.81
7405084,2.66
7952195,2.85
7271813,2.96
4972303,2.92
3746084,3.01
2269988,2.81
8662281,2.68
3003774,3
7300008,2.86
9009191,2.95
9773047,2.53
8519127,3.38
3285121,3.26
6542819,2.58
2140077,2.62
4467498,2.82
1599757,3.24
6654098,3.05
7703384,2.77
5367069,2.51
2032645,3.15
7502254,2.96
6500765,2.66
9686465,3.06
8749191,2.93
8265095,3.1
7702020,2.57
9189606,3.02
1511123,3.13
8227233,2.61
4925347,3.02
5520813,2.15
3191593,3.06
4056394,2.98
9101186,3.31
8751007,2.4
6825894,2.72
2509605,3
4405423,2.5
4427039,2.93
8350238,2.62
1200464,2.7
3901966,2.98
5044459,2.98
4782448,2.58
9528560,2.38
3074121,3.01
8867858,3.02
8566119,2.57
5669376,2.23
9917916,3.28
3067898,2.86
7456860,2.8
2158907,3.07
9578236,2.95
9170058,2.53
1511096,3.26
2957500,3.01
1055522,2.47
5339307,2.66
4763972,2.53
3317073,2.67
2937077,3.11
7302619,2.87
9484567,3.05
6456245,3.14
2169577,2.89
8112198,3.39
6868938,3.61
6578717,2.93
7345383,3.52
4748990,2.65
8703938,3.14
3505507,2.79
6748060,2.68
9456624,3.27
6154183,2.98
9032699,3.31
6823773,2.19
6064891,3.07
4985727,2.74
8273591,2.45
7492688,2.98
6973238,2.88
6111555,3.15
4596969,3.18
2077090,2.63
9855433,2.83
3913463,2.94
3954009,3.14
1366138,2.38
7792142,2.92
9577142,3.29
8015003,3.05
2787397,3.19
3149903,2.29
3087388,3.07
3017278,2.32
2810688,3.07
3967979,3.19
6686620,3.35
1942502,2.92
5938523,3.24
2393118,2.92
3552883,3.17
5827397,2.6
9049113,3.26
8161958,3.3
1848906,2.85
7324758,2.48
9002487,3.37
1565986,2.88
2212402,2.94
7512007,3.3
2810028,2.48
3751832,2.79
6478146,2.95
6070258,2.44
6054662,3.12
9249840,2.84
8731517,2.84
9235302,2.79
9329679,2.88
7739013,2.6
7431953,2.67
6044828,2.42
3007683,2.41
9173558,3.03
8611019,3.18
5268781,3.11
8027644,2.87
4993870,2.15
5295084,2.84
3128194,3.02
8384501,2.81
1298683,1.83
1184259,2.75
7693665,2.95
3458380,3.15
5386843,2.78
5879053,2.25
8379125,3.02
6906916,3.21
7355170,2.89
1368654,2.79
8522805,3.14
6944029,2.21
6278678,2.75
4942420,3.24
8225076,2.94
1518251,2.46
6732355,2.81
7887987,2.82
2884074,2.75
4927320,2.34
4333388,2.23
7771312,2.51
3401199,3.13
1196024,2.9
9330985,2.75
8535357,2.24
2090796,2.6
6727241,3.07
4582863,3.14
5698589,3.42
6050259,3.29
6101156,3.11
4447988,3.07
1780862,2.59
7969963,2.81
4313560,3.19
8959982,2.83
3050745,2.2
1060590,2.89
7525014,2.92
8267892,2.73
8233113,2.77
5808697,3.37
9017594,2.96
4772014,2.84
9391335,3.16
5225666,3.16
6464629,3.19
1401106,2.79
4760766,3.24
4432157,2.93
5524722,3.06
1009855,2.97
2646481,3.55
8252049,2.66
7970969,2.42
5371564,2.37
8232153,2.8
9909665,3.31
6471506,2.29
2100967,2.9
2761624,3.02
8205319,3.28
1703440,3.46
6156551,3.15
4485903,2.85
3883757,3.09
3815214,2.9
7134195,2.63
8938302,2.41
6117497,2.98
8118531,2.78
4333737,3.09
6045445,2.66
1295379,2.46
1271540,2.75
1354718,3.02
4802689,2.93
6679522,2.88
1086771,2.68
3402739,2.87
3683564,2.7
5798844,3.13
1198147,2.59
6877559,3.07
8075443,3.16
5477923,3.05
1182259,2.87
1112513,3.03
7512592,3.01
8153621,3.42
4792703,2.49
8462197,2.94
8966005,2.5
1196999,2.77
8094887,2.4
7467725,2.67
2740875,3.31
3696643,3.2
3898734,3.09
3259098,2.84
9173122,2.83
3631447,2.91
1500691,3.22
7538307,3.19
2093577,2.43
1061593,2.76
3380599,2.95
4414301,2.93
7787007,3.26
2542011,3.03
3201274,3.12
2670966,2.39
5860383,3
6057987,2.93
4804540,2.99
2129841,3
4333358,3.27
6306172,2.75
2977404,2.99
4186803,3.17
3472662,2.88
1783529,3.16
5978938,2.7
5790197,3.29
1853054,2.7
6568946,3.24
6406627,2.74
3055710,3.08
9317456,2.86
2495244,2.7
1796169,3.64
2823535,3.47
4858157,2.71
2426227,3.33
6368063,2.73
7419747,2.36
7081276,3.06
1875190,3.01
8084224,2.89
4540110,2.89
3014805,3.14
3369619,3.49
1951380,2.67
1433012,2.97
3857141,2.97
6124029,2.86
9258570,3.15
6091961,3.1
9275835,3.06
2366103,2.84
9418128,2.66
4948004,2.93
3814123,2.85
8051716,3.2
6241030,3.23
1847283,2.96
8181544,3.12
2595146,2.84
9227279,2.53
8619394,2.75
9070242,2.8
4137985,2.93
7675542,2.9
7136407,2.25
5728747,3.19
3596202,3.11
5272191,2.93
5965149,2.58
2132982,2.52
4724431,3.16
1673219,2.81
6844561,2.84
7398259,2.49
8081238,3.2
7047654,2.35
7728800,2.92
8132371,3.04
7404362,2.7
2456768,2.52
3815896,2.69
1350433,2.8
3649855,2.92
3939410,3.03
8577022,3.28
2505522,2.85
7210906,3.41
1317672,2.39
3869267,3.25
4765297,3.15
9600640,3.24
3851409,2.98
6696598,2.37
1358641,3.39
3937795,2.99
2882119,2.93
3191772,3.13
2407455,3.06
1145395,3.25
9509561,3.21
4512547,2.61
2298632,3.15
5544582,2.76
4141117,3.2
8648445,2.81
3647347,3.35
6389897,2.72
4714563,3.17
2862104,3.37
7440183,3.02
4499191,2.49
1082964,2.71
8481014,2.59
4637243,2.73
5336350,2.48
8865345,2.93
8856753,3.17
4852247,3.34
2013729,3.52
1818154,3.1
3041685,1.8
3819106,2.72
9601506,2.99
8427517,2.91
3906358,2.94
4339730,3.23
3435383,3.46
9555548,2.71
1408679,3.22
5865678,3.36
9936798,3.2
8193429,2.91
6958633,3.33
5957973,3.01
8151275,2.7
2634260,3.2
3626592,3.16
9433134,2.9
6874605,2.77
6076030,3.17
2175907,2.37
8602795,3.18
8513845,2.85
3404151,2.82
9103737,2.76
8210818,3.36
4362409,2.63
4468129,2.44
2189304,3.21
5212469,2.69
7832415,3.23
4021516,2.57
5973557,3.26
4104535,3.21
3305002,3.2
8436796,2.67
7529197,3.15
3462447,2.88
8280407,2.85
1336238,2.95
6890848,3.09
4909478,1.58
8912957,2.66
6294312,3.18
7196202,2.75
6062402,2.92
9877468,2.71
9385761,3.25
3241658,2.37
9605764,2.98
3418712,3.25
8883234,2.67
5975636,2.92
2758418,3.49
7250662,1.99
7273078,3.2
8092671,3.05
5937578,2.73
3483971,3.27
7094314,3.35
9850666,2.7
8810115,2.33
5683141,3.18
5696600,2.88
7615284,2.86
2646193,2.98
6049347,3.02
4311980,3.31
2864233,3.07
1625074,2.91
7932742,3.15
6572944,2.92
8627553,2.83
8967058,2.26
9130400,2.54
8612052,3.37
3319896,2.61
3149846,3.11
4614118,2.87
3620943,2.85
5593717,2.99
4502495,2.25
6080971,3.09
6507678,2.88
8556268,2.79
6830346,2.99
6460588,3.3
6222561,3.05
9614896,2.89
3991403,2.73
6252910,3.1
4511141,3.15
7952978,2.94
7071249,2.51
9799236,3.12
2489087,2.44
7958326,3.04
8969139,3.06
2768457,3.03
8144783,3.13
7037915,3.09
1840882,2.85
8696757,2.63
6493603,3.57
9600689,3.39
9150899,2.96
6164750,2.67
2383501,2.44
7766916,2.94
7977795,2.98
3375469,3.49
7057566,2.39
8581585,3.07
9700356,2.93
6323618,3.11
9069363,3.05
7563467,3.74
3179681,2.63
6670986,2.36
4672101,2.81
2654520,2.77
1812813,2.86
2263063,3.14
1873090,2.22
1148661,3.06
3809903,2.58
4680148,2.94
5485243,2.68
4900838,2.98
5114619,2.57
5787525,3.01
9850464,2.86
7693834,2.86
8673098,3.38
5452867,3.11
8639954,2.96
2556945,3.36
2558218,3.12
2734860,2.74
5778162,2.35
8748071,3.02
4493769,3.16
6287494,3.07
9896556,2.9
5680100,3.07
1221669,2.91
8589011,3.28
2167648,3.23
4253182,2.83
4519690,2.94
6692887,2.78
1985556,2.36
2109102,3.21
4016639,2.55
3165633,2.94
1082721,2.73
6816181,2.8
6895712,3.08
9054192,2.91
1844259,3.11
8676991,2.74
1614297,3.1
8508694,3.21
2272088,2.98
2409383,2.63
7130053,2.65
6628676,3.17
8940155,2.67
3361269,3.24
8735166,2.86
2111784,2.31
2416355,2.92
1240313,2.33
6798756,3.05
6124326,3.07
2391352,2.63
6126969,2.41
9113951,3.07
7711338,2.73
2853826,3.34
2706486,3.09
7285887,3.23
3324138,3.33
2584827,3.33
8683114,2.86
3430064,3.4
8659906,3.01
7979363,3.23
6065507,2.88
7809191,3.11
2049738,3.1
8766366,2.68
8752500,2.63
7226674,2.81
9347340,3.07
1872388,2.88
7950511,3.42
9807618,2.62
9948963,3.38
8141193,3.18
9147055,2.95
8608715,2.99
8168450,3.44
6991850,3.02
7362142,2.92
6333574,3.18
1732471,2.68
8542448,2.92
9254557,3.16
7531688,3.3
8635289,2.89
1796578,2.81
9102755,3
4424800,3.15
4830526,2.54
6393094,2.9
1445832,2.93
4863559,2.22
2529525,2.95
9006465,2.72
2971913,2.63
7163792,2.48
4141331,2.38
7687329,3.26
7346035,2.99
7741189,2.62
4459620,2.76
4058552,2.95
3408722,3.24
2948583,2.91
2315002,2.79
5728085,2.99
2995498,2.14
1157811,3.19
9345286,2.88
6699350,3.35
5838645,3.17
3752603,3.05
7904296,2.57
4050304,3.07
4863341,2.59
9680454,3.03
7927812,3.15
9435303,2.8
4196624,3.44
1536211,3.17
3605858,2.9
1515040,3.4
7673565,2.55
5564867,3.32
5704529,2.92
3701427,2.74
7101890,3.11
8998013,2.83
2151205,3.35
7626293,3.16
3665626,3.48
1946136,2.82
9523212,3.15
9179981,2.75
1179994,3.2
6007197,2.53
7596922,2.65
2615244,2.65
7543851,2.68
5028421,3.01
9873587,2.64
8437282,2.89
5912362,2.97
1264876,2.84
3734593,2.76
7874593,2.72
2501687,2.54
8173000,2.6
9570832,3.04
7906282,2.35
8197232,2.96
6675292,3.35
3181611,3.2
1327021,3.23
8551904,2.92
4092044,2.57
5279965,3.02
7845950,3.29
5880296,2.31
8337538,3.27
8827496,3.04
6778142,2.19
7802641,2.73
6095128,2.68
7084168,3.16
1291809,3.25
7663057,3.04
4945858,2.75
1270702,2.89
5605456,3.09
8873350,3.25
7195321,2.87
3960931,2.76
6493146,2.81
1635881,3.01
3381245,3.28
8600673,3.26
8477966,2.72
9891716,3.4
2918985,3.13
8064153,3.24
8115144,2.65
9142689,2.45
5243331,2.93
2339924,3.16
5484273,2.84
4211929,2.9
3966624,3.17
8342590,2.78
5161335,2.57
6130063,2.97
7747693,3.09
2898968,3.08
5284211,3.04
4862205,2.91
3114358,2.92
9836136,2.9
3836968,3.17
3008997,2.6
8466474,2.33
3957206,3.06
9316728,2.87
1158788,3.12
2940383,2.91
6207660,3.42
2156664,3.5
1175323,2.54
2463396,3.18
7966534,2.61
5354279,2.79
4281476,2.98
4804062,3.37
6012293,2.9
4363975,2.56
4159593,3.26
9586263,3.19
3046002,3.39
6798363,2.71
5409512,2.58
5254546,2.98
1268767,3.03
4570922,2.88
6107301,2.72
1605766,2.99
5191339,3.32
5463136,2.51
7118231,2.96
5027742,2.93
1904928,3.08
3195575,3.25
5290786,2.08
6147265,2.45
1101137,3.25
8826909,2.83
6196911,2.52
1079417,3.24
6705805,3.28
3635396,2.81
3776441,3.28
6282473,3.28
3304718,2.37
5163771,2.51
4579135,2.84
1646913,3.28
3418269,2.89
8898904,3.34
3946825,2.77
8651537,3.18
9015451,2.89
9979006,2.93
4742805,3.4
4284498,2.71
5424032,2.81
7473491,3.15
2843516,3.23
8454462,2.27
7284424,2.68
3150078,2.85
9000380,2.82
1707035,2.7
6284263,2.9
9604847,2.26
6373682,3.14
1092271,2.99
7925475,2.8
3785835,2.71
5089515,3.08
6578017,2.71
7604823,2.92
1008821,2.95
1144892,3.52
3597047,3.1
4836138,2.58
7543700,3.05
4848779,2.62
1287035,2.87
3133372,2.89
5393321,3.01
3077782,2.84
9133510,2.99
7151471,3.08
5905353,2.58
3663383,2.54
2788681,3
1861838,2.82
6975577,2.91
9396091,3.11
1463963,2.96
6294287,2.77
4904161,3.02
7266261,2.84
9295494,3.17
5240237,2.87
8694110,2.87
5246090,3.14
7037321,3.29
4845003,3.18
2625000,2.92
4249121,3.27
2128938,3.58
