StudentID,Major,State,EFC,Year,FirstGen
7737152,Dentistry,South Carolina,0,1st,1
8212426,Social Work,South Dakota,24189,3rd,0
6115821,Kinesiology,Kansas,0,1st,1
2614728,Social Work,Wisconsin,20969,1st,0
1306545,Philosophy,Massachusetts,14871,4th+,0
5081159,History,Iowa,17436,2nd,0
4533448,Industrial Engineering,North Carolina,0,2nd,1
1099823,Health Science,North Carolina,15769,4th+,0
3295984,Biology,Wisconsin,0,3rd,0
7510894,Hospitality Management,Kansas,14059,4th+,1
6685515,Anthropology,Michigan,422,1st,1
2886559,Statistics,Utah,23602,4th+,0
3296212,Sociology,Tennessee,16207,1st,0
2745008,Software Engineering,North Dakota,13596,1st,1
2070226,Pharmacy,Connecticut,24624,1st,0
6286499,Law,Wisconsin,0,4th+,1
8336075,Information Technology,Maryland,2209,4th+,0
6788093,Fine Arts,Tennessee,8819,1st,1
5450540,Forestry,New Mexico,6629,4th+,1
3602309,Veterinary Medicine,Kansas,14595,4th+,1
6876363,Geology,Illinois,26399,1st,0
1243467,Environmental Science,New Hampshire,0,4th+,0
7437492,Industrial Engineering,Wisconsin,8022,3rd,0
4038121,Information Technology,Wisconsin,9244,2nd,0
5573685,Geography,Nebraska,2838,3rd,0
7948554,Medicine,Pennsylvania,10520,3rd,0
4092251,Communication,Michigan,20605,3rd,0
4456260,Hospitality Management,Missouri,8161,4th+,0
7719881,English,Minnesota,9810,4th+,0
9932056,Social Work,Minnesota,0,4th+,1
6303659,Statistics,New York,8946,1st,0
9419598,Marketing,Illinois,10673,4th+,0
6569111,Geography,California,16418,2nd,0
2423238,Aerospace Engineering,Maine,14487,4th+,1
2111257,Mathematics,Michigan,0,2nd,1
8445702,Kinesiology,Wisconsin,6648,4th+,1
2379317,Nutrition,North Dakota,0,4th+,1
3622508,Social Work,West Virginia,0,3rd,1
5499776,Creative Writing,Idaho,16717,4th+,0
3571382,Marketing,Indiana,2784,4th+,0
6531489,Communication,Mississippi,17016,3rd,0
5038090,Education,Arkansas,4893,2nd,0
3769965,Industrial Engineering,South Dakota,6076,4th+,0
2122799,Classics,California,27921,1st,0
2015415,Music,Indiana,0,3rd,1
6386600,Mechanical Engineering,Tennessee,27412,4th+,0
1598018,Graphic Design,Massachusetts,30356,2nd,0
1671936,Medicine,Louisiana,0,1st,1
2665991,Education,Nebraska,0,4th+,0
8276627,Environmental Science,Illinois,7046,2nd,0
9308218,Political Science,Ohio,0,3rd,1
7656298,Computer Science,Missouri,20080,1st,0
4907014,Biochemistry,Delaware,3019,3rd,0
7480565,Accounting,Indiana,29795,4th+,0
5007336,Software Engineering,Minnesota,16945,3rd,0
8839243,Law,Arizona,22461,1st,0
1993882,Computer Engineering,South Dakota,0,1st,1
9613814,Veterinary Medicine,Indiana,0,2nd,0
4176205,Dentistry,Louisiana,18658,2nd,0
6405656,Graphic Design,Ohio,27996,3rd,1
4352970,Law,Minnesota,23211,3rd,0
9568062,Accounting,Indiana,13821,3rd,0
9196648,Health Science,Ohio,31428,3rd,0
1540304,Civil Engineering,Kansas,0,1st,1
2636263,Geology,North Dakota,14883,2nd,0
2988169,Biology,Minnesota,28350,1st,0
7402734,Journalism,Maryland,17332,4th+,0
3116308,Forestry,Colorado,6651,1st,0
2919573,Law,South Dakota,6884,4th+,0
5082072,Agriculture,South Dakota,22109,3rd,0
6840175,Sociology,North Dakota,20952,1st,1
3779978,Criminal Justice,Mississippi,26757,1st,0
8114325,Psychology,Indiana,0,1st,1
4916452,Fine Arts,Missouri,29655,3rd,0
7217300,Medicine,Illinois,14382,1st,1
9013343,Economics,Colorado,0,4th+,1
3283789,Nutrition,Virginia,0,1st,1
4388834,Education,Ohio,18772,3rd,0
4914477,Industrial Engineering,Michigan,6300,4th+,0
7834795,Geography,Idaho,23749,1st,0
7014160,Health Science,Illinois,13199,1st,1
4472734,Hospitality Management,Iowa,4169,3rd,1
2816702,Business Administration,Kansas,6531,3rd,0
4696095,Civil Engineering,Kansas,11726,2nd,0
2826744,Philosophy,Ohio,9587,1st,0
6448701,Medicine,Idaho,0,4th+,0
9718691,Theater Arts,Minnesota,34119,4th+,0
3777502,Electrical Engineering,Wisconsin,5043,4th+,0
8549828,Criminal Justice,Michigan,37751,1st,0
8235791,Hospitality Management,Minnesota,0,4th+,1
7334514,Law,Georgia,0,3rd,1
1626495,Veterinary Medicine,Ohio,22595,1st,1
8080988,Social Work,West Virginia,1656,4th+,1
8277654,Information Technology,Mississippi,2849,3rd,0
5454824,Biochemistry,Georgia,1775,1st,1
6909861,English,Arizona,0,4th+,1
3075689,Creative Writing,Michigan,0,4th+,1
1232297,Nursing,Nebraska,0,3rd,0
5937097,Social Work,Iowa,35187,4th+,0
5471364,Civil Engineering,Minnesota,30042,3rd,0
2147845,Communication,North Dakota,20972,1st,0
1091265,Dentistry,Illinois,8663,3rd,0
5719165,Accounting,Vermont,23173,1st,0
2791203,Criminal Justice,West Virginia,30504,1st,0
8935714,Social Work,Minnesota,23565,4th+,0
4101801,Economics,Ohio,0,4th+,0
1982523,Information Technology,Vermont,23210,2nd,0
2260776,Chemical Engineering,Kentucky,18351,4th+,0
9889120,Information Technology,Nebraska,21457,2nd,1
7086277,Aerospace Engineering,Missouri,0,3rd,0
9800150,Social Work,North Dakota,8771,2nd,0
5357809,Geography,South Carolina,0,3rd,1
1139049,Forestry,Minnesota,10759,2nd,1
7443761,Education,Ohio,0,1st,1
5204297,Electrical Engineering,Colorado,619,2nd,0
7585537,Veterinary Medicine,Nebraska,14161,1st,0
3366507,Business Administration,Minnesota,8574,2nd,0
7856764,Forestry,Kansas,0,2nd,1
3898364,Criminal Justice,Wisconsin,0,3rd,1
7643835,Kinesiology,New York,12992,1st,0
6557366,Education,Iowa,0,1st,0
3148270,Art History,Indiana,0,2nd,0
1954946,Chemical Engineering,Ohio,0,1st,1
6405189,Social Work,Connecticut,28749,2nd,0
5063886,Social Work,Kansas,0,3rd,1
7575373,Health Science,Missouri,14561,2nd,0
4107969,Sociology,Missouri,0,2nd,1
8026912,Biochemistry,Missouri,11016,1st,0
5586881,Agriculture,Texas,27231,3rd,0
4517305,Philosophy,Colorado,0,3rd,1
9996073,Fine Arts,Arizona,0,1st,1
5284175,Statistics,Maine,22273,3rd,0
2630024,Mechanical Engineering,Iowa,12372,3rd,0
2840625,Chemical Engineering,Nebraska,29597,3rd,0
8153925,Statistics,Michigan,4676,4th+,1
9940428,Business Administration,Nevada,17135,1st,0
8780981,Graphic Design,New Mexico,0,4th+,0
4856924,Information Technology,Colorado,7199,3rd,0
1778419,Biology,Wisconsin,0,3rd,1
8080883,Education,Massachusetts,10754,2nd,1
7606547,Medicine,Delaware,0,3rd,1
9597634,Computer Engineering,South Dakota,11704,2nd,0
1235536,Political Science,Michigan,12762,4th+,0
7468104,Music,Washington,2822,4th+,0
6437964,Communication,Wisconsin,26223,1st,1
3480874,Health Science,Ohio,29989,1st,0
9155443,Health Science,Colorado,18539,3rd,0
2705233,Statistics,Missouri,0,4th+,0
3122474,Kinesiology,Oklahoma,0,4th+,1
9490428,Marketing,South Carolina,11860,1st,0
7949187,Hospitality Management,California,26122,3rd,0
6109714,Law,Missouri,17248,2nd,0
9955955,Journalism,Indiana,13585,3rd,0
4338470,Marketing,Illinois,18109,4th+,0
3801880,Computer Science,Kentucky,13399,1st,0
8126852,Information Technology,Illinois,12251,3rd,1
9880312,Political Science,Indiana,13893,1st,0
8148808,Agriculture,Nebraska,27084,1st,0
1673220,Zoology,Missouri,41357,2nd,0
2318485,Marketing,Indiana,0,2nd,1
2376897,Biochemistry,Arkansas,18829,4th+,1
9278327,Chemical Engineering,Nebraska,20251,2nd,0
3638789,Law,Missouri,12754,2nd,0
9727359,Communication,Mississippi,13363,3rd,0
4940238,History,Iowa,9840,4th+,0
5758436,Computer Engineering,Michigan,17523,4th+,0
6998112,Civil Engineering,Arizona,27822,2nd,0
1838066,Agriculture,South Dakota,0,4th+,1
7718146,English,Delaware,0,2nd,1
7141356,Dentistry,North Dakota,22230,2nd,0
3340531,Music,Missouri,301,4th+,1
7057005,Industrial Engineering,Maine,11476,4th+,0
6805425,Medicine,South Dakota,451,4th+,1
8816283,Journalism,West Virginia,21125,1st,1
6891746,Zoology,Ohio,20068,2nd,1
8795582,Business Administration,Arkansas,9917,1st,0
1387988,Graphic Design,Kansas,17671,4th+,0
3339812,Veterinary Medicine,North Dakota,7033,4th+,0
2796086,Geography,Iowa,17921,4th+,0
1009034,Education,Michigan,0,3rd,1
3673021,Music,New Jersey,12578,3rd,0
2604919,Psychology,Illinois,7855,2nd,0
2056400,Information Technology,Iowa,12959,3rd,0
5514608,Industrial Engineering,Minnesota,0,3rd,1
4765371,Dance,North Dakota,5180,1st,0
8972643,Philosophy,Wisconsin,0,3rd,0
1563275,Art History,North Dakota,0,2nd,1
8109692,Social Work,Illinois,25069,3rd,1
4158863,Economics,Ohio,18675,2nd,0
4227349,Mechanical Engineering,Wisconsin,15234,1st,1
8151353,Biochemistry,New Hampshire,16991,3rd,0
6612911,Information Technology,Florida,11777,3rd,1
4381768,Pharmacy,Minnesota,11011,3rd,0
9971173,Chemical Engineering,Wisconsin,34986,2nd,0
9070933,Biochemistry,Kansas,6262,1st,0
9690985,Geography,North Carolina,16818,2nd,0
1500531,Journalism,Ohio,0,4th+,1
8965588,Aerospace Engineering,Pennsylvania,22600,2nd,0
3517749,Health Science,Iowa,8905,2nd,0
1506942,Graphic Design,Kansas,28186,1st,0
5655707,Aerospace Engineering,Arizona,0,2nd,1
4672371,Music,Iowa,11764,1st,0
5166791,Information Technology,Iowa,12509,2nd,0
8591921,Nutrition,Kentucky,19094,1st,1
3613402,Civil Engineering,North Dakota,2008,2nd,0
6388581,Computer Science,Utah,16470,2nd,0
7562447,History,Texas,15092,4th+,1
3874597,Industrial Engineering,Ohio,16364,2nd,0
3840221,Psychology,Missouri,9883,1st,1
5561390,Education,Tennessee,0,2nd,1
2938178,Electrical Engineering,Kansas,14124,4th+,0
1178870,Chemical Engineering,Utah,13920,1st,0
3094386,Criminal Justice,Iowa,21184,3rd,1
1838082,Environmental Science,Wisconsin,0,2nd,1
5411212,Psychology,New Mexico,14675,3rd,0
4732986,Business Administration,Michigan,0,1st,1
5118261,Accounting,Michigan,29200,4th+,0
3630407,Graphic Design,Georgia,12000,1st,1
8322754,Religious Studies,New Mexico,9370,3rd,0
3425649,Agriculture,Virginia,22397,1st,0
1039285,English,Missouri,9309,2nd,0
7666879,Physics,Florida,24760,4th+,0
1044415,Civil Engineering,Kansas,16423,4th+,0
1988075,Sociology,Nebraska,24805,2nd,0
3306505,Philosophy,New Mexico,6091,2nd,0
6166807,Agriculture,Virginia,5767,1st,0
8608279,Physics,Iowa,7897,2nd,0
6083552,Kinesiology,Massachusetts,13239,4th+,0
1474222,Creative Writing,Kansas,2899,2nd,0
6463225,Dance,Wisconsin,10603,4th+,1
2394446,Dance,Wisconsin,7321,4th+,1
2650735,Theater Arts,Indiana,8260,2nd,0
9167982,Creative Writing,Alabama,24065,4th+,0
2011484,Anthropology,Ohio,8939,1st,0
5540458,Kinesiology,North Dakota,20104,4th+,0
9388976,Criminal Justice,New Mexico,0,4th+,1
7864132,Architecture,Maine,6813,4th+,0
2945173,Business Administration,Wisconsin,0,3rd,1
3762818,Psychology,Iowa,1207,1st,1
4129036,Physics,Kansas,1959,2nd,1
5030639,Computer Engineering,South Dakota,38461,1st,1
5319726,Geology,South Dakota,5925,3rd,1
3083412,Geology,Ohio,27373,1st,1
6788461,Pharmacy,Iowa,24456,3rd,0
7156921,Dentistry,Michigan,0,4th+,0
9507628,Art History,Wisconsin,15743,3rd,0
9705229,Business Administration,Michigan,31429,3rd,1
7832935,Statistics,North Dakota,0,4th+,1
1286370,Social Work,Colorado,6465,4th+,1
7161445,Psychology,Maine,27894,1st,1
2894918,Health Science,Ohio,23561,4th+,0
8162444,Aerospace Engineering,Massachusetts,16775,4th+,1
1557239,Business Administration,Missouri,0,4th+,1
8060893,Zoology,California,23384,3rd,0
6456330,Software Engineering,Iowa,0,2nd,1
2520461,Industrial Engineering,Mississippi,31101,2nd,1
8703282,Health Science,Virginia,0,3rd,1
3721244,Mechanical Engineering,New Jersey,0,1st,0
4782861,Anthropology,Missouri,5479,3rd,0
2201209,Zoology,Kansas,2943,2nd,0
7814503,Geology,Iowa,29256,3rd,0
2692409,Pharmacy,South Dakota,0,4th+,1
9341415,Journalism,South Carolina,488,4th+,0
2433827,Veterinary Medicine,Illinois,27335,3rd,0
8126700,Nutrition,Missouri,0,1st,1
8512520,Psychology,Minnesota,17287,4th+,0
9102909,Criminal Justice,Texas,0,1st,1
2914599,Mathematics,Washington,27228,1st,0
6864278,Chemical Engineering,Nebraska,9904,4th+,0
6612020,History,Indiana,24060,4th+,0
9429982,Statistics,Wisconsin,22049,2nd,0
6611807,Civil Engineering,New York,0,2nd,1
1397714,Environmental Science,Indiana,5108,1st,0
9690517,Graphic Design,New York,16457,1st,0
7556343,Electrical Engineering,Nebraska,4072,2nd,0
5368692,Marketing,Missouri,8673,3rd,0
9635098,Chemical Engineering,Maine,6278,1st,0
6025907,Business Administration,Wisconsin,9096,4th+,0
4154367,Nursing,Indiana,19745,1st,0
5608440,Industrial Engineering,Ohio,16069,2nd,0
9561361,Dance,Iowa,4047,4th+,1
9028500,Dentistry,Wisconsin,12123,2nd,0
2169137,Law,West Virginia,26524,3rd,0
3828812,Mechanical Engineering,Illinois,10509,2nd,0
7482476,Economics,Virginia,0,1st,1
4254988,Art History,Wisconsin,17010,1st,0
7270124,Mathematics,Ohio,35738,1st,0
7350061,Social Work,Arizona,7172,3rd,0
6542998,Sociology,Kansas,7696,1st,0
5355585,Nutrition,Illinois,16363,2nd,0
9631871,Dentistry,South Dakota,0,2nd,1
1809518,Aerospace Engineering,New Hampshire,0,3rd,1
4311741,Civil Engineering,Georgia,26956,2nd,0
4585224,Agriculture,Kansas,0,4th+,0
4204414,Social Work,Illinois,8706,1st,0
3457079,Religious Studies,New Mexico,0,3rd,1
4872410,Communication,North Dakota,5308,1st,1
9463446,Communication,Vermont,0,3rd,1
3121418,Health Science,Nebraska,18737,3rd,0
6508747,Music,Kansas,0,4th+,1
9244431,Art History,New Mexico,8162,4th+,0
9025082,Business Administration,Minnesota,36011,1st,0
5040434,Geology,Indiana,21454,2nd,0
3963523,Veterinary Medicine,Mississippi,0,4th+,1
9533742,Art History,Missouri,17658,2nd,1
7141194,Information Technology,South Dakota,0,1st,1
2127503,Geology,Minnesota,23232,4th+,1
6121202,Fine Arts,Massachusetts,0,3rd,0
7006551,Dentistry,Colorado,18261,4th+,0
4886570,Computer Engineering,Colorado,0,4th+,1
2619552,Mathematics,Michigan,9522,3rd,0
5716275,Dance,Illinois,28517,1st,0
1544177,Chemistry,South Dakota,25268,1st,0
4799233,Computer Science,Georgia,18939,1st,0
3447859,Software Engineering,New Hampshire,36988,3rd,0
5434709,Agriculture,California,2275,2nd,0
1095534,Law,Maine,10727,4th+,0
4004700,Biology,New Mexico,7966,2nd,0
7054581,Information Technology,Oregon,11876,1st,0
3308017,Communication,Ohio,1985,2nd,0
4767950,Hospitality Management,Minnesota,24386,2nd,0
3018848,Fine Arts,Idaho,0,2nd,0
4263587,Marketing,Minnesota,21192,3rd,0
2435346,Geography,New York,15360,1st,1
1146738,Social Work,Massachusetts,13782,1st,1
2950710,Business Administration,Pennsylvania,20754,2nd,0
8571672,Mechanical Engineering,Kansas,16863,3rd,0
8492904,Anthropology,Colorado,35070,1st,0
3034588,Civil Engineering,Michigan,40718,2nd,0
1794133,Music,Kansas,0,1st,1
2328896,Nutrition,North Carolina,3974,3rd,0
7470805,Music,Idaho,10365,3rd,0
5147918,Geography,Connecticut,0,3rd,1
6621672,Political Science,Florida,13291,4th+,0
9043380,Aerospace Engineering,Iowa,0,1st,1
8347866,Fine Arts,Nebraska,0,1st,1
7332048,Agriculture,South Dakota,28292,4th+,0
7484711,Aerospace Engineering,North Carolina,14244,3rd,1
3934208,Theater Arts,West Virginia,0,1st,1
8452328,English,Nevada,10275,4th+,0
6935437,Sociology,Missouri,1297,4th+,1
5783657,Medicine,Delaware,33408,2nd,1
6184304,Computer Engineering,Oregon,18581,2nd,1
2853867,Art History,Oregon,15922,1st,0
3448993,Marketing,Kansas,10044,1st,0
1265799,Mathematics,Pennsylvania,0,2nd,1
6365888,Graphic Design,Kansas,5790,2nd,0
8121456,Mathematics,South Carolina,0,2nd,1
6765427,Religious Studies,Iowa,0,4th+,1
5713986,Information Technology,Michigan,0,4th+,1
8480765,Medicine,Illinois,15194,2nd,0
6863382,Medicine,Ohio,12739,1st,0
9201196,Religious Studies,Arizona,6816,3rd,0
7134582,History,Iowa,23943,3rd,0
3673030,Economics,Michigan,30927,1st,0
9565251,Pharmacy,Wisconsin,27999,1st,0
6301534,Health Science,Massachusetts,8054,3rd,0
5545048,Theater Arts,Kentucky,15220,2nd,1
9211329,Dance,Oklahoma,6457,2nd,0
9730516,Veterinary Medicine,Vermont,26457,1st,0
9451402,Education,Arkansas,11496,4th+,1
8113402,Hospitality Management,Maryland,0,1st,1
2206517,Nursing,Georgia,7832,3rd,1
3483526,History,Pennsylvania,2961,2nd,1
3482565,Chemistry,Ohio,6533,1st,0
1549835,Fine Arts,Ohio,0,1st,0
1374778,Architecture,Arkansas,20386,4th+,0
3001325,Classics,Vermont,16556,2nd,0
8589985,Fine Arts,South Dakota,7554,2nd,0
8311071,Art History,Colorado,9461,2nd,0
2726191,Hospitality Management,Maryland,25032,1st,0
1850300,Civil Engineering,Florida,14135,1st,1
1191046,Information Technology,Kentucky,17825,1st,0
6144836,Forestry,New Jersey,2143,1st,1
7276479,Software Engineering,Connecticut,23064,4th+,0
8504706,Electrical Engineering,Kansas,15923,1st,0
5942245,Chemical Engineering,South Dakota,31810,3rd,1
1786505,Chemical Engineering,Colorado,25914,4th+,0
2780385,Criminal Justice,Virginia,17967,4th+,1
4727861,Art History,Nebraska,0,1st,1
1018138,Dentistry,Illinois,13086,4th+,0
7204452,Music,Pennsylvania,17451,4th+,0
3618352,Art History,Colorado,36339,4th+,0
2518855,Health Science,Arizona,13155,3rd,1
1793530,Political Science,Illinois,26645,3rd,0
4630352,Hospitality Management,Indiana,25623,2nd,0
5104157,Music,Oregon,18380,1st,1
3504024,Marketing,Iowa,19195,1st,0
6457603,Psychology,Ohio,32280,2nd,0
2513475,Computer Engineering,Iowa,7356,1st,0
1097949,Biochemistry,Mississippi,16895,1st,0
2455536,Criminal Justice,Kansas,0,2nd,1
6619280,Nutrition,Utah,0,1st,1
9999832,Physics,Michigan,4169,1st,0
8131860,Business Administration,Minnesota,0,1st,1
2612616,Economics,Minnesota,0,1st,1
5034952,Aerospace Engineering,Missouri,29985,4th+,0
2862832,Business Administration,Ohio,19606,4th+,0
6844870,Business Administration,Wisconsin,21062,3rd,0
8426447,Mathematics,Ohio,16530,4th+,1
1511207,Electrical Engineering,Ohio,0,3rd,0
1279708,Criminal Justice,Ohio,0,3rd,1
3812703,Anthropology,South Dakota,34629,4th+,0
4534518,Mathematics,South Dakota,26573,2nd,1
5468861,Environmental Science,Kentucky,23035,1st,0
7773957,Zoology,Arizona,24411,3rd,1
9132814,Health Science,Oklahoma,10746,4th+,0
6389478,History,Wisconsin,0,1st,1
6787374,Electrical Engineering,Colorado,0,3rd,1
2200597,Dentistry,Kansas,16829,3rd,0
4355805,Computer Science,Colorado,23102,3rd,0
6060733,Electrical Engineering,Kentucky,0,4th+,1
2978678,Medicine,North Dakota,1211,2nd,0
9924108,Journalism,New York,15240,2nd,0
4887209,Chemical Engineering,Missouri,0,4th+,1
4955114,Sociology,Illinois,11488,2nd,0
4730803,Geography,Missouri,14257,1st,0
2848583,Hospitality Management,Idaho,18189,4th+,0
2867879,Journalism,Ohio,3505,3rd,0
3908652,English,Kansas,25549,2nd,0
8766324,Geology,Nebraska,0,1st,1
1243290,Veterinary Medicine,West Virginia,4756,4th+,1
3146982,Electrical Engineering,Missouri,8385,3rd,1
3697888,Computer Science,Massachusetts,23054,2nd,0
5430254,Physics,Indiana,11953,4th+,1
2048385,Veterinary Medicine,Louisiana,19874,1st,0
5313911,Information Technology,Iowa,27356,3rd,0
8504781,Nutrition,Michigan,0,1st,1
4516562,Fine Arts,South Carolina,0,1st,0
2940218,Mechanical Engineering,North Dakota,13606,2nd,1
4134178,Dentistry,Idaho,13382,4th+,1
8054772,Pharmacy,Kansas,7472,2nd,0
6932823,Chemistry,Utah,30191,1st,1
1944734,Anthropology,Nevada,0,1st,1
7965840,Industrial Engineering,Georgia,22681,3rd,0
1759589,Computer Engineering,West Virginia,19779,3rd,0
7420129,Industrial Engineering,Kansas,2150,3rd,1
7665640,Mechanical Engineering,California,7798,4th+,1
2956686,Mathematics,Arkansas,18884,4th+,1
1694039,Chemical Engineering,Illinois,24543,3rd,0
1724419,Anthropology,Michigan,0,3rd,1
5849679,Mechanical Engineering,Oklahoma,0,4th+,0
7340869,Computer Science,Nevada,0,1st,1
2620868,Biology,Illinois,0,4th+,1
3077812,History,North Dakota,743,4th+,0
7968139,Nursing,Wisconsin,30616,1st,0
4629678,Communication,South Dakota,28201,1st,0
4469665,Social Work,Louisiana,15195,4th+,0
2964676,Marketing,Virginia,0,2nd,0
6301902,Veterinary Medicine,Indiana,0,2nd,1
8025268,Communication,North Dakota,0,2nd,1
2863790,Geography,New Hampshire,19234,2nd,0
7204865,Art History,Illinois,0,1st,1
6122841,Biochemistry,Indiana,11916,3rd,1
4674653,Anthropology,Delaware,22955,4th+,0
3230294,Music,Mississippi,9695,2nd,1
8417188,Information Technology,Minnesota,0,2nd,1
9361062,Geology,Texas,0,3rd,1
1596757,Forestry,Minnesota,36768,4th+,1
2293963,History,Nebraska,13263,2nd,0
9256487,Creative Writing,New Mexico,10288,4th+,0
7816418,Mechanical Engineering,Mississippi,0,1st,1
2727536,Fine Arts,Illinois,7249,2nd,0
9420711,Mechanical Engineering,Indiana,4112,4th+,0
3285061,Dance,Kentucky,27460,1st,0
6695404,Geography,Vermont,31593,3rd,0
4696788,Political Science,Kansas,0,1st,0
3448412,Mechanical Engineering,Iowa,20545,2nd,0
1999682,Health Science,Ohio,29653,4th+,1
5276530,Environmental Science,Oklahoma,12554,3rd,0
4008846,Medicine,Illinois,16264,3rd,0
7430367,Electrical Engineering,Indiana,0,1st,0
4697242,Mathematics,North Dakota,16555,3rd,0
1135210,Chemical Engineering,New Hampshire,18960,4th+,0
1543265,Dance,Illinois,17742,1st,0
2429637,Communication,Nebraska,10282,3rd,1
1091621,Physics,Ohio,24869,4th+,0
9738232,Theater Arts,Connecticut,21309,2nd,0
8398774,Information Technology,North Carolina,25289,2nd,0
2689554,Statistics,Connecticut,11158,3rd,1
2206595,Theater Arts,Missouri,0,3rd,0
9320455,Biochemistry,South Dakota,0,1st,1
8278446,Music,Indiana,25739,3rd,0
1451570,Graphic Design,Vermont,13660,1st,0
5720756,Medicine,Missouri,20657,3rd,0
4527340,Dentistry,Iowa,9016,1st,0
2601071,Geology,Iowa,7916,4th+,0
3894020,Classics,West Virginia,18727,4th+,0
8636413,Communication,Indiana,8658,4th+,0
1521081,Education,Minnesota,0,2nd,1
3176479,Marketing,Illinois,19883,1st,0
7204942,Aerospace Engineering,Massachusetts,0,2nd,1
6180306,Marketing,North Carolina,14830,4th+,0
9687534,Music,North Dakota,16759,1st,1
9956696,English,Idaho,31690,3rd,0
1648380,Health Science,Ohio,0,1st,1
5490422,Hospitality Management,Minnesota,0,2nd,1
9752780,Veterinary Medicine,Missouri,7845,3rd,0
4709852,Forestry,California,22240,3rd,0
4947752,Hospitality Management,Oklahoma,0,4th+,1
2389876,Economics,Vermont,0,4th+,1
4158679,Journalism,Missouri,0,3rd,0
6690432,Geography,West Virginia,5665,3rd,0
4538797,Architecture,New Mexico,0,4th+,1
6774083,Statistics,Oklahoma,30217,2nd,0
7366325,Religious Studies,California,13685,1st,0
2758272,Statistics,Oregon,15857,4th+,0
9430756,Business Administration,Nevada,10149,3rd,0
7880874,Veterinary Medicine,Tennessee,0,2nd,1
4464094,Geology,New Hampshire,4805,1st,1
7264780,Chemistry,Wisconsin,0,3rd,0
1816997,Psychology,Indiana,9953,4th+,0
3109357,Agriculture,California,0,1st,1
3741068,Philosophy,South Dakota,16116,3rd,0
8101718,Dentistry,Iowa,0,2nd,1
1386055,Criminal Justice,Ohio,26331,3rd,1
8868428,Anthropology,Florida,24000,4th+,0
4767539,Mathematics,Missouri,12512,4th+,1
6069368,Education,Nevada,0,3rd,1
6111186,Veterinary Medicine,Missouri,18696,1st,0
5792105,Education,Alabama,21209,4th+,1
9558442,Biochemistry,Minnesota,8508,4th+,1
3678539,Nursing,Colorado,0,2nd,1
7363889,Social Work,Michigan,18512,1st,1
1944090,Electrical Engineering,Georgia,11268,3rd,1
2481010,Marketing,Michigan,4193,2nd,0
6950551,Pharmacy,New Jersey,3784,2nd,1
7721686,Chemistry,Mississippi,9179,1st,0
3453209,Architecture,Missouri,18674,2nd,0
8462575,Political Science,Minnesota,10980,1st,0
5941722,Journalism,Ohio,19848,2nd,0
8116258,Accounting,Utah,20357,4th+,1
8739675,Forestry,Maine,0,1st,1
7631851,Communication,Minnesota,10979,3rd,0
9943515,Computer Science,Ohio,18999,1st,0
6448771,English,Missouri,2981,4th+,0
7003694,Agriculture,Illinois,21344,2nd,0
9692926,Classics,Arizona,16989,1st,0
1034144,Dance,Kansas,0,3rd,1
8367463,Computer Engineering,Indiana,1885,1st,0
1694330,Mathematics,Michigan,8289,4th+,0
6073235,Graphic Design,South Dakota,8489,4th+,0
5809587,History,Alabama,12590,2nd,0
7231910,Nursing,Nebraska,5664,2nd,0
3744657,Pharmacy,Michigan,19931,2nd,1
7152032,Law,New Hampshire,5696,2nd,0
9496006,Electrical Engineering,Illinois,12748,1st,1
8922345,Psychology,Arkansas,19309,3rd,0
8291233,Nursing,Wisconsin,7471,4th+,0
4930388,Psychology,Texas,0,4th+,1
9882704,Biology,New Hampshire,19576,4th+,1
3538797,Classics,Michigan,32285,2nd,1
7988789,Aerospace Engineering,Wisconsin,22185,4th+,0
3386781,Geology,Nebraska,0,4th+,0
1268101,Industrial Engineering,Minnesota,43396,4th+,0
8892912,Education,Ohio,5849,2nd,0
2008158,Criminal Justice,Illinois,0,2nd,1
6498179,Geography,Kansas,0,4th+,1
2863389,Forestry,Indiana,14182,2nd,0
9919824,Biology,Illinois,7245,4th+,1
7549774,Journalism,West Virginia,25370,1st,0
6089104,Kinesiology,Missouri,10013,4th+,0
2354546,Pharmacy,North Dakota,13123,2nd,1
7854912,Computer Engineering,West Virginia,17330,2nd,0
3039681,Nutrition,North Dakota,0,3rd,1
4857734,Veterinary Medicine,New York,30456,2nd,1
4374935,Zoology,Kansas,0,2nd,1
4182651,Health Science,North Dakota,30895,2nd,0
3950918,Geography,Missouri,10868,4th+,0
2567417,Music,Wisconsin,8569,2nd,0
5378471,Agriculture,Minnesota,6647,1st,0
4709591,Computer Engineering,South Dakota,8579,2nd,1
7343005,Journalism,Ohio,0,3rd,1
5992195,Biology,Illinois,0,1st,1
9438430,Aerospace Engineering,New Mexico,0,4th+,1
3158211,Chemical Engineering,Missouri,23733,2nd,0
3895715,Nutrition,Missouri,6939,4th+,0
3152589,Journalism,Michigan,23303,3rd,0
6579304,Biochemistry,California,19308,1st,0
2688752,Dentistry,North Dakota,0,4th+,1
3950259,Law,New Jersey,0,3rd,1
5501590,Creative Writing,Kansas,0,2nd,0
6067426,Dance,Wisconsin,21517,4th+,0
1780058,Business Administration,Maryland,11098,1st,0
2629741,Health Science,Michigan,15086,4th+,1
6820665,Law,North Dakota,0,4th+,1
9918718,Education,Iowa,19959,4th+,0
6519719,Geology,Idaho,20647,3rd,1
